filename;repo_url;pid;fid;rev_id;lines;tests
src/main/java/org/assertj/vavr/api/AbstractLazyAssert.java;https://github.com/assertj/assertj-vavr.git;assertj_assertj_vavr;assertj_assertj_vavr_5;0111c508118650cb0e7b40cb97f31b4f8536b6ee;;org.assertj.vavr.api.LazyAssert_isEvaluated_Test,org.assertj.vavr.api.Lazy_assertion_methods_in_assumptions_Test,org.assertj.vavr.api.LazyAssert_isNotEvaluated_Test,org.assertj.vavr.api.soft.AutoCloseableSoftVavrAssertionsTest,org.assertj.vavr.api.VavrInstanceOfAssertFactoriesTest,org.assertj.vavr.api.soft.SoftVavrAssertionsTest
