filename;git_url;pid;fid;project_name;rev_id;tests
src/main/java/org/assertj/vavr/api/SetAssert.java;https://github.com/assertj/assertj-vavr.git;assertj_assertj_vavr;17;assertj_assertj_vavr_17;0111c508118650cb0e7b40cb97f31b4f8536b6ee;org.assertj.vavr.api.Set_assertion_methods_in_assumptions_Test,org.assertj.vavr.api.soft.AutoCloseableSoftVavrAssertionsTest,org.assertj.vavr.api.SetAssert_hasSize_Test,org.assertj.vavr.api.VavrInstanceOfAssertFactoriesTest,org.assertj.vavr.api.SetAssert_allSatisfy_Test,org.assertj.vavr.api.SetAssert_isEmpty_Test,org.assertj.vavr.api.soft.SoftVavrAssertionsTest
