filename;repo_url;pid;fid;rev_id;lines;tests
src/main/java/it/mulders/mcs/search/SearchResponse.java;https://github.com/mthmulders/mcs.git;mthmulders_mcs;mthmulders_mcs_6;794ddb1f7943af888bafb9dcc0930f775b6e0cbc;;it.mulders.mcs.search.SearchCommandHandlerTest$CoordinateSearchTest,it.mulders.mcs.search.SearchClientIT$WildcardSearchTest,it.mulders.mcs.search.SearchCommandHandlerTest$WildcardSearchTest,it.mulders.mcs.common.SearchResponseBodyHandlerTest,it.mulders.mcs.search.SearchCommandHandlerTest,it.mulders.mcs.search.SearchClientIT$SingularSearchTest
