filename;repo_url;pid;fid;rev_id;lines;tests
src/main/java/it/mulders/mcs/search/CoordinateQuery.java;https://github.com/mthmulders/mcs.git;mthmulders_mcs;mthmulders_mcs_3;794ddb1f7943af888bafb9dcc0930f775b6e0cbc;;it.mulders.mcs.search.SearchCommandHandlerTest$CoordinateSearchTest,it.mulders.mcs.search.CoordinateQueryTest$ToSolrQueryTest,it.mulders.mcs.search.CoordinateQueryTest,it.mulders.mcs.search.printer.DelegatingOutputPrinterTest,it.mulders.mcs.search.SearchClientIT$ErrorHandlingTest,it.mulders.mcs.search.printer.TabularOutputPrinterTest,it.mulders.mcs.search.SearchCommandHandlerTest,it.mulders.mcs.search.SearchQueryTest$CoordinateQueryTest,it.mulders.mcs.search.printer.CoordinatePrinterTest$CoordinatePrinterWithMultipleVulnerabilitiesTest,it.mulders.mcs.search.printer.CoordinatePrinterTest,it.mulders.mcs.search.SearchClientIT$SingularSearchTest,it.mulders.mcs.search.SearchQueryTest
