filename;repository_url;nbre_loc;lines;tests
src/main/java/org/semver4j/Range.java;https://github.com/semver4j/semver4j.git;92;;'org.semver4j.RangeTest', 'org.semver4j.SemverTest', 'org.semver4j.RangesListFactoryTest', 'org.semver4j.RangesExpressionTest', 'org.semver4j.RangesListTest'
