filename;repository_url;nbre_loc;lines;tests
src/main/java/io/github/vmzakharov/ecdataframe/dsl/value/DoubleValue.java;https://github.com/vmzakharov/dataframe-ec.git;49;;'io.github.vmzakharov.ecdataframe.TypeInferenceTest', 'io.github.vmzakharov.ecdataframe.ExpressionFloatValueTest', 'io.github.vmzakharov.ecdataframe.TypeInferenceForBuiltInFunctionsTest', 'io.github.vmzakharov.ecdataframe.dsl.DecimalExpressionTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedColumnsFailureTest', 'io.github.vmzakharov.ecdataframe.HandcraftedExpressionTreeTest', 'io.github.vmzakharov.ecdataframe.StandaloneExpressionFromStringTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationNullsArePoisonousTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationWithIndexTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationWithGroupByTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameCopyTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationNoGroupingTest', 'io.github.vmzakharov.ecdataframe.dsl.projection.HierarchicalDataSetProjectionTest', 'io.github.vmzakharov.ecdataframe.ExpressionIntValueTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameFilterTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedWithNullsTest', 'io.github.vmzakharov.ecdataframe.dsl.function.BuiltInFormatterTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameWithDecimalColumnTest', 'io.github.vmzakharov.ecdataframe.dsl.ValueCompareTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedColumnsTest', 'io.github.vmzakharov.ecdataframe.dsl.function.BuiltInFunctionTest', 'io.github.vmzakharov.ecdataframe.dataframe.BasicDataFrameTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameSortDirectionTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameUnionTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameBitmapTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameSortTest', 'io.github.vmzakharov.ecdataframe.dsl.PrettyPrintingTest', 'io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedWithInferredTypeTest'
