filename;repo_url;pid;fid;rev_id;lines;tests
src/main/java/com/jitterted/mobreg/MobRegApplication.java;https://github.com/jitterted/ensembler.git;jitterted_ensembler;jitterted_ensembler_7;4c2f8ce91365a3abe6a65b7b2c6ebeeae2e1e303;;com.jitterted.mobreg.adapter.in.web.admin.AdminEndpointConfigurationTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerMvcTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerMvcTest,com.jitterted.mobreg.adapter.in.web.admin.AdminMembershipEndpointTest,com.jitterted.mobreg.adapter.in.web.admin.InviteEditorTest
