filename;repo_url;pid;fid;rev_id;lines;tests
src/main/java/com/jitterted/mobreg/domain/Ensemble.java;https://github.com/jitterted/ensembler.git;jitterted_ensembler;jitterted_ensembler_6;86852725564ce411c9787e4a3d22fbc54d9bd93f;;com.jitterted.mobreg.adapter.in.web.admin.AdminEndpointConfigurationTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerMvcTest,com.jitterted.mobreg.adapter.out.email.EmailToSendEnsembleScheduledNotifierTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleDetailViewTest,com.jitterted.mobreg.application.EnsembleServiceScheduleTest,com.jitterted.mobreg.application.EnsembleServiceCancelTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerTest,com.jitterted.mobreg.application.EnsembleServiceCompletedTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerMvcTest,com.jitterted.mobreg.domain.EnsembleStateTest,com.jitterted.mobreg.adapter.out.email.EmailToSendMembersWhenEnsembleCompletedTest,com.jitterted.mobreg.application.EnsembleServiceMemberRegistrationNotificationTest,com.jitterted.mobreg.adapter.in.web.member.InProgressEnsembleViewTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerHolderTest,com.jitterted.mobreg.adapter.in.web.admin.ParticipantsTransformerTest,com.jitterted.mobreg.adapter.in.web.admin.AdminDashboardControllerTest,com.jitterted.mobreg.domain.EnsembleEditTest,com.jitterted.mobreg.domain.EnsembleMemberRsvpTest,com.jitterted.mobreg.adapter.in.web.admin.DashboardEnsembleViewTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerTest,com.jitterted.mobreg.domain.EnsembleMemberStateTest,com.jitterted.mobreg.application.EnsembleServiceTest,com.jitterted.mobreg.adapter.out.jdbc.EnsembleDboMappingTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleSummaryViewTest,com.jitterted.mobreg.application.GoogleCalendarLinkCreatorTest,com.jitterted.mobreg.adapter.out.email.EmailToSendMemberAcceptedNotifierTest,com.jitterted.mobreg.application.EnsembleServiceEditExistingTest,com.jitterted.mobreg.application.EnsembleServiceFindTest,com.jitterted.mobreg.application.EnsembleServiceEnsembleScheduledNotificationTest,com.jitterted.mobreg.adapter.in.web.member.MemberControllerTest,com.jitterted.mobreg.adapter.in.web.admin.ScheduleEnsembleFormTest
