filename;git_url;pid;fid;project_name;rev_id;tests
src/main/java/com/jitterted/mobreg/domain/EnsembleTimer.java;https://github.com/jitterted/ensembler.git;jitterted_ensembler;2;jitterted_ensembler_2;c6bd254b2f4c67cec92c60a492d8c858086ee8b6;com.jitterted.mobreg.domain.CountdownTimerTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerMvcTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerMvcTest,com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerHolderTest,com.jitterted.mobreg.adapter.in.web.admin.ParticipantsTransformerTest,com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerTest,com.jitterted.mobreg.adapter.out.websocket.TimerToHtmlTransformerTest,com.jitterted.mobreg.domain.EnsembleTimerTest
