filename;repository_url;nbre_loc;lines;tests
src/main/java/ch/jalu/configme/internal/PathUtils.java;https://github.com/AuthMe/ConfigMe.git;36;;'ch.jalu.configme.resource.YamlSetPropertyExportTest', 'ch.jalu.configme.beanmapper.context.ExportContextTest', 'ch.jalu.configme.SettingsManagerBuilderTest', 'ch.jalu.configme.BeanDemoTest', 'ch.jalu.configme.beanmapper.BeanMapOnRootLevelTest', 'ch.jalu.configme.beanmapper.migratingbeanmapper.BeanExtensionTest', 'ch.jalu.configme.beanmapper.NestedMapPropertyDemoTest', 'ch.jalu.configme.properties.BeanPropertyTest', 'ch.jalu.configme.resource.YamlFileResourceTopCommentTest', 'ch.jalu.configme.beanmapper.BeanWithCustomLeafTypeTest', 'ch.jalu.configme.resource.YamlFileResourceTest', 'ch.jalu.configme.SettingsManagerImplTest', 'ch.jalu.configme.resource.yaml.SnakeYamlNodeBuilderImplTest', 'ch.jalu.configme.resource.YamlFileResourceEscapingTest', 'ch.jalu.configme.resource.UniqueCommentTest', 'ch.jalu.configme.resource.YamlFileResourceOptionalInBeanPropertyTest', 'ch.jalu.configme.beanmapper.MapperImplTest', 'ch.jalu.configme.resource.YamlFileResourceRootMapPropertyTest', 'ch.jalu.configme.beanmapper.MapperImplCommentRepetitionTest', 'ch.jalu.configme.resource.YamlFileResourceCommentsExportTest', 'ch.jalu.configme.beanmapper.MappingContextImplTest', 'ch.jalu.configme.resource.YamlFileReaderTest', 'ch.jalu.configme.resource.YamlFileResourceNoSplitPathsTest', 'ch.jalu.configme.beanmapper.MapperExportValueTest', 'ch.jalu.configme.internal.PathUtilsTest', 'ch.jalu.configme.beanmapper.BeanWithCollectionOfBeanTypeTest'
