filename;repository_url;nbre_loc;lines;tests
src/main/java/com/jitterted/mobreg/application/EnsembleTimerHolder.java;https://github.com/jitterted/ensembler.git;157;;'com.jitterted.mobreg.adapter.in.web.admin.AdminEndpointConfigurationTest', 'com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerMvcTest', 'com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerTest', 'com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerLifecycleControllerMvcTest', 'com.jitterted.mobreg.adapter.in.web.member.InProgressEnsembleViewTest', 'com.jitterted.mobreg.adapter.in.web.admin.EnsembleTimerHolderTest', 'com.jitterted.mobreg.adapter.in.web.admin.ParticipantsTransformerTest', 'com.jitterted.mobreg.adapter.in.web.member.EnsembleTimerControllerTest', 'com.jitterted.mobreg.adapter.in.web.member.MemberControllerTest'
