filename;repository_url;nbre_loc;lines;tests
src/main/java/com/thealgorithms/sorts/SortUtils.java;https://github.com/TheAlgorithms/Java.git;50;;'com.thealgorithms.sorts.SortUtilsTest', 'com.thealgorithms.sorts.CocktailShakerSortTest', 'com.thealgorithms.sorts.DutchNationalFlagSortTest', 'com.thealgorithms.sorts.SelectionSortTest', 'com.thealgorithms.sorts.BubbleSortTest', 'com.thealgorithms.sorts.MergeSortTest', 'com.thealgorithms.sorts.InsertionSortTest', 'com.thealgorithms.sorts.GnomeSortTest', 'com.thealgorithms.sorts.CircleSortTest', 'com.thealgorithms.sorts.HeapSortTest', 'com.thealgorithms.sorts.TimSortTest', 'com.thealgorithms.sorts.PancakeSortTest', 'com.thealgorithms.sorts.SimpleSortTest', 'com.thealgorithms.sorts.WiggleSortTest', 'com.thealgorithms.sorts.ExchangeSortTest', 'com.thealgorithms.sorts.CombSortTest', 'com.thealgorithms.sorts.ShellSortTest', 'com.thealgorithms.sorts.BogoSortTest', 'com.thealgorithms.sorts.SlowSortTest', 'com.thealgorithms.sorts.QuickSortTest'
