filename;git_url;pid;fid;project_name;rev_id;tests
src/org/netpreserve/jwarc/WarcTargetRecord.java;https://github.com/iipc/jwarc.git;iipc_jwarc;3;iipc_jwarc_3;6ac5da8280b98910307fed3ab3ec4b44675209aa;org.netpreserve.jwarc.apitests.WarcConversionTest,org.netpreserve.jwarc.WarcRecordTest,org.netpreserve.jwarc.WarcTargetRecordTest,org.netpreserve.jwarc.apitests.WarcRevisitTest,org.netpreserve.jwarc.apitests.ArcTest,org.netpreserve.jwarc.apitests.WarcContinuationTest,org.netpreserve.jwarc.apitests.WarcResourceTest,org.netpreserve.jwarc.apitests.WarcReaderTest,org.netpreserve.jwarc.apitests.WarcRequestTest,org.netpreserve.jwarc.apitests.WarcFilterTest,org.netpreserve.jwarc.apitests.WarcWriterTest,org.netpreserve.jwarc.cdx.CdxWriterTest,org.netpreserve.jwarc.apitests.WarcMetadataTest,org.netpreserve.jwarc.cdx.CdxFormatTest,org.netpreserve.jwarc.apitests.WarcResponseTest
