filename;repo_url;pid;fid;rev_id;lines;tests
src/org/netpreserve/jwarc/Message.java;https://github.com/iipc/jwarc.git;iipc_jwarc;iipc_jwarc_2;6ac5da8280b98910307fed3ab3ec4b44675209aa;;org.netpreserve.jwarc.apitests.WarcConversionTest,org.netpreserve.jwarc.WarcRecordTest,org.netpreserve.jwarc.WarcTargetRecordTest,org.netpreserve.jwarc.apitests.WarcRevisitTest,org.netpreserve.jwarc.cdx.CdxRequestEncoderTest,org.netpreserve.jwarc.HttpRequestTest,org.netpreserve.jwarc.HttpResponseTest,org.netpreserve.jwarc.apitests.ArcTest,org.netpreserve.jwarc.apitests.WarcContinuationTest,org.netpreserve.jwarc.apitests.WarcinfoTest,org.netpreserve.jwarc.apitests.WarcResourceTest,org.netpreserve.jwarc.apitests.WarcReaderTest,org.netpreserve.jwarc.apitests.WarcRequestTest,org.netpreserve.jwarc.apitests.WarcFilterTest,org.netpreserve.jwarc.apitests.WarcWriterTest,org.netpreserve.jwarc.cdx.CdxWriterTest,org.netpreserve.jwarc.apitests.WarcMetadataTest,org.netpreserve.jwarc.cdx.CdxFormatTest,org.netpreserve.jwarc.apitests.WarcResponseTest
