filename;repository_url;nbre_loc;lines;tests
src/main/java/com/force/i18n/grammar/parser/TermRefTag.java;https://github.com/salesforce/grammaticus.git;88;;'com.force.i18n.grammar.GrammaticalLocalizerTest', 'com.force.i18n.grammar.parser.GrammaticalLabelSerializationTest', 'com.force.i18n.grammar.parser.ClassifierLabelTest', 'com.force.i18n.grammar.parser.GrammaticalLabelRenamingTest', 'com.force.i18n.grammar.parser.GrammaticusLabelPerformanceTest', 'com.force.i18n.grammar.parser.NounVersioningTest', 'com.force.i18n.grammar.parser.ChoiceLabelTest', 'com.force.i18n.grammar.parser.AutoDerivingDeclensionTest', 'com.force.i18n.grammar.offline.JavaScriptLabelsGeneratorTest', 'com.force.i18n.grammar.offline.JsonSerializationTest', 'com.force.i18n.LabelDebugTest', 'com.force.i18n.grammar.offline.OfflineProcessingTest', 'com.force.i18n.grammar.parser.GrammaticalLabelFileTest', 'com.force.i18n.grammar.parser.GrammaticalLabelTest'
