filename;repo_url;pid;fid;rev_id;lines;tests
src/main/software/amazon/event/ruler/input/EqualsIgnoreCaseParser.java;https://github.com/aws/event-ruler.git;aws_event_ruler;aws_event_ruler_19;4cddf22da44b6a6f9bafe4e15525237a8e42c1bd;;software.amazon.event.ruler.ACMachineTest,software.amazon.event.ruler.GenericMachineTest,software.amazon.event.ruler.RulerTest,software.amazon.event.ruler.CIDRTest,software.amazon.event.ruler.JsonRuleCompilerTest,software.amazon.event.ruler.ByteMachineTest,software.amazon.event.ruler.EventTest,software.amazon.event.ruler.BigEventTest,software.amazon.event.ruler.input.ParserTest,software.amazon.event.ruler.RuleCompilerTest,software.amazon.event.ruler.input.SuffixEqualsIgnoreCaseParserTest,software.amazon.event.ruler.ComparableNumberTest,software.amazon.event.ruler.input.EqualsIgnoreCaseParserTest,software.amazon.event.ruler.MachineComplexityEvaluatorTest,software.amazon.event.ruler.MachineTest
