filename;git_url;pid;fid;project_name;rev_id;tests
src/main/java/ch/jalu/configme/beanmapper/ConfigMeMapperException.java;https://github.com/AuthMe/ConfigMe.git;AuthMe_ConfigMe;40;AuthMe_ConfigMe_40;f41bd54e8d059c17d183dacae49a39131d8ee721;ch.jalu.configme.beanmapper.propertydescription.BeanPropertyDescriptionImplTest,ch.jalu.configme.beanmapper.MapperTypeInfoWithNoClassEquivTest,ch.jalu.configme.beanmapper.propertydescription.BeanDescriptionFactoryImplTest,ch.jalu.configme.beanmapper.MapperImplTest,ch.jalu.configme.beanmapper.MappingContextImplTest
