filename;git_url;pid;fid;project_name;rev_id;tests
src/main/java/io/github/vmzakharov/ecdataframe/dataframe/DfLongColumn.java;https://github.com/vmzakharov/dataframe-ec.git;vmzakharov_dataframe_ec;34;vmzakharov_dataframe_ec_34;71b7943b280516421c27be69059e0ebcf40b8028;io.github.vmzakharov.ecdataframe.dataframe.util.DataFrameCompareTest,io.github.vmzakharov.ecdataframe.dataset.DataFrameLoadFromZippedTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationErrorMessageTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameLookupJoinTest,io.github.vmzakharov.ecdataframe.dataframe.DataFramePivotColumnSortTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameJoinTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameIterateTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedColumnsFailureTest,io.github.vmzakharov.ecdataframe.dataframe.IntersectionAndDifferencesTest,io.github.vmzakharov.ecdataframe.dataframe.util.DataFramePrettyPrintTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationNullsArePoisonousTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationWithIndexTest,io.github.vmzakharov.ecdataframe.dataset.DataFrameWriteTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationSameTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationWithGroupByTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameCopyTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationNoGroupingTest,io.github.vmzakharov.ecdataframe.dsl.projection.HierarchicalDataSetProjectionTest,io.github.vmzakharov.ecdataframe.dataframe.DataFramePivotTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameFilterTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedWithNullsTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameWithDecimalColumnTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedColumnsTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationAvg2dTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAddColumnWithDataTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameDistinctTest,io.github.vmzakharov.ecdataframe.dataframe.BasicDataFrameTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameSortDirectionTest,io.github.vmzakharov.ecdataframe.dataframe.DfColumnCompareTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameUnionTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameBitmapTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameSortTest,io.github.vmzakharov.ecdataframe.dataset.DataFrameLoadTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameToStringTest,io.github.vmzakharov.ecdataframe.dataset.FormattedColumnsTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationWithCustomFunctionsTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameComputedWithInferredTypeTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameAggregationNullsAreOkayTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameExpressionTest,io.github.vmzakharov.ecdataframe.dataframe.DataFrameIndexTest
